Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
39766,2020-07-05 10:31:26,4079773899158,fraud_Schamberger-O'Keefe,grocery_pos,148.07,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,e432d11f8daef2d8dea89b9ed122eb5d,1373020286,45.588689,-117.039698,0
167875,2020-08-18 18:24:34,213112402583773,fraud_Kovacek Ltd,travel,10.23,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,3a19fe44bfdf260f630d0ad080015270,1376850274,33.206609,-81.49289300000001,1
259802,2020-09-24 22:37:44,30270432095985,fraud_Morissette PLC,shopping_pos,1052.9,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,81fcbc2c6dc202658afa67dfb5a54986,1380062264,41.419683,-91.67608,1
90156,2020-07-22 03:11:26,4195740185974,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.2,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,069c9549a8384f758c5d2a83299c7b1a,1374462686,45.125215,-123.364694,1
441438,2020-12-06 23:45:11,374656033243756,fraud_Thiel PLC,misc_pos,34.0,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,aa1d613d048a553beb28a80c8c86242c,1386373511,39.132048,-78.033671,0
281738,2020-10-04 18:49:00,3585052663373890,"fraud_Kihn, Abernathy and Douglas",shopping_net,991.94,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,1afa9c6da68418df4bed566be58b0c8f,1380912540,43.779972,-75.620207,1
86938,2020-07-21 06:40:02,4067137330196900,fraud_Rutherford-Mertz,grocery_pos,137.36,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,3a7de426eb4cf3ccde599da154dabf51,1374388802,33.986862,-87.677749,0
11669,2020-06-24 22:07:11,180098888332620,fraud_Bednar Group,misc_net,723.23,Dennis,Davidson,M,08469 Trujillo Forge,Springville,NY,14141,42.52,-78.6847,7728,"Scientist, research (maths)",1959-03-30,16aee906e2a1167ab8c20770a5b7cf79,1372111631,41.673916,-78.922416,1
403183,2020-11-26 22:23:45,180046165512893,"fraud_Altenwerth, Cartwright and Koss",shopping_net,797.76,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,a94c370fbbf4980876b5bf0dea5340d4,1385504625,45.002462,-122.696088,1
301636,2020-10-13 00:16:45,4334230547694630,"fraud_Bins, Balistreri and Beatty",shopping_pos,1.15,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,37daaf0f0b80544411b5abc3d9cde521,1381623405,42.375586,-110.227872,0
86124,2020-07-21 00:31:55,4874017206859125,"fraud_Koss, McLaughlin and Mayer",food_dining,118.54,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,05f1169b0df305901dfe121ef8adc380,1374366715,45.410675,-123.397432,1
32830,2020-07-02 13:03:23,4904681492230012,fraud_Pagac LLC,shopping_pos,8.14,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,98f764d02c83e472acc67d1829a6a5e6,1372770203,42.62914,-74.93267900000001,0
243667,2020-09-17 19:46:28,4512828414983801773,"fraud_Willms, Kris and Bergnaum",shopping_pos,5.65,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,95a4b6a51d82603d4752c2ae88b06c43,1379447188,39.221102,-78.908262,0
71491,2020-07-15 19:33:45,372509258176510,"fraud_Douglas, Schneider and Turner",shopping_pos,34.2,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,19ee0d80134fbc2ea720716592ae9da0,1373916825,43.515126,-84.356549,0
81835,2020-07-19 23:01:40,2454076758463217,fraud_Erdman-Ebert,personal_care,22.66,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,2a6ccf783ea7c6ccbc9c43112ff86860,1374274900,46.385726,-93.212891,1
133665,2020-08-07 02:27:45,30199621383748,fraud_Rutherford-Mertz,grocery_pos,362.44,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,17b9a97dd981d8ee630348ec0a857877,1375842465,33.854298,-96.6206,1
149204,2020-08-11 22:27:32,343746486082492,"fraud_Goyette, Howell and Collier",shopping_pos,736.46,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,65b3114324ad0fa5677c6e82187ef46f,1376260052,45.549899,-85.355982,1
291581,2020-10-08 20:46:47,4178097073221156,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,34.76,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,cd8c89a1691abe69a817d58ec512e204,1381265207,41.826827,-86.707615,0
135973,2020-08-08 02:02:02,376445266762684,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1107.33,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,563f710e03fe0a2e06eebeb46307bbaf,1375927322,40.427648,-100.746378,1
189234,2020-08-26 07:13:37,583699482621,fraud_Miller-Hauck,grocery_pos,305.1,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,e78ebcdc665910df5be5b25884ad8bf6,1377501217,44.992904,-89.951075,1
425171,2020-12-02 22:43:08,30266994494236,"fraud_Quitzon, Green and Bashirian",shopping_pos,918.2,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,641cbe2ca6b51270a77be0b80ae5a275,1386024188,36.836519,-77.71658199999999,1
471802,2020-12-13 18:03:28,501802953619,fraud_Romaguera Ltd,health_fitness,27.18,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,e22b8df316219958e05fdfbfad824e6b,1386957808,41.218111,-122.225854,0
297672,2020-10-11 19:11:21,4839615922685395,fraud_Jacobi Inc,health_fitness,28.91,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,342b12e6cab364a54852e043f936a697,1381518681,38.460475,-87.20546999999999,0
234390,2020-09-13 23:06:18,6506116513503136,fraud_Padberg-Sauer,home,13.62,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,f9a22cc54c35f44be7aa116d21b37a75,1379113578,32.028547,-94.888215,0
195661,2020-08-29 09:47:04,630451534402,"fraud_Casper, Hand and Zulauf",grocery_pos,90.74,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,9f092282ffa9e8a4cca145ee8e10fb2e,1377769624,47.128847,-87.53546700000001,0
298808,2020-10-12 03:37:33,38530489946071,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1111.57,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,f9fe12f5550573319e62d47e21692d3a,1381549053,35.110485,-81.136,1
250690,2020-09-21 01:38:35,4170689372027579,fraud_Bernhard Inc,gas_transport,7.98,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,29aacd807ec15862cae8941bf11384bc,1379727515,34.909326,-97.858599,1
91393,2020-07-22 19:46:14,4797297220948468262,"fraud_Kling, Howe and Schneider",home,258.3,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,36cb3ea22581db131ac57dc165e76a1c,1374522374,39.609781,-87.062331,1
377958,2020-11-15 22:05:09,4364010865167176,"fraud_Bins, Balistreri and Beatty",shopping_pos,1.22,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,9733225b8e2fc1b0760fa12b017558b1,1384553109,39.316931,-120.209825,0
330022,2020-10-25 22:23:29,4599285557366057,"fraud_Hoppe, Harris and Bednar",entertainment,386.54,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,115a0816f262c5b0466229deada5004a,1382739809,37.042183,-97.994084,1
387910,2020-11-20 03:57:59,30235268718158,fraud_Bradtke PLC,grocery_pos,290.52,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,f5e2d88f78f128e1f541ff95c06982d5,1384919879,40.406648,-73.400131,1
181509,2020-08-24 03:51:03,3501365119557234,fraud_Luettgen PLC,gas_transport,17.8,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,5a12c5aedfa7950bf3fce628228bf9da,1377316263,31.97213,-104.542286,1
474666,2020-12-14 05:46:20,30026790933302,fraud_Kunze Inc,grocery_pos,110.35,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,1a7dba888cd0d76e85097bd7598fe1cf,1386999980,32.721187,-91.2185,0
86348,2020-07-21 02:23:10,4797297220948468262,"fraud_Raynor, Reinger and Hagenes",gas_transport,10.86,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,1f4186d167468fe5df63857ab965d1aa,1374373390,39.017017,-86.076657,1
336763,2020-10-28 03:03:36,3577578023716568,fraud_Goodwin-Nitzsche,grocery_pos,319.52,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,435e7576db6665fdf4316d7784e73051,1382929416,41.9074,-81.720199,1
461106,2020-12-11 03:52:05,4560395181594436016,"fraud_Bahringer, Schoen and Corkery",shopping_pos,770.65,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,65c4a80dabf9b440e884713d7dd79c30,1386733925,39.721476,-122.611438,1
60928,2020-07-12 16:48:33,4503101193493052864,fraud_Ratke and Sons,health_fitness,39.56,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,85fbecb95fdb257b8dd6e55678dd2dfb,1373647713,28.74928,-81.142843,0
455285,2020-12-09 11:15:25,4509142395811241,fraud_Denesik and Sons,shopping_pos,4.12,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,274c1cb12e3e2759d695dbf537268e2e,1386587725,31.086402000000003,-82.221623,0
96146,2020-07-24 23:21:29,4961003488432306,fraud_Feil-Morar,health_fitness,16.91,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,1924cd8dd1a5efb45fa5bc91e705b1f1,1374708089,39.834186,-76.962618,1
101349,2020-07-26 20:55:33,3575540972310993,"fraud_Swaniawski, Lowe and Robel",shopping_pos,6.12,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,84f32c7d57b96c42ed7eb685910ff876,1374872133,34.666605,-88.928619,0
338137,2020-10-28 23:44:39,4670613943676271,fraud_Pollich LLC,home,3.82,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,1947-08-14,53bc381af099a0127ae0cdc605b3dd94,1383003879,32.600604,-85.646415,0
275625,2020-10-01 20:51:39,3576144910346950,fraud_Bauch-Blanda,entertainment,93.32,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,b4870c804e620e0742f3a94ccdeca4c9,1380660699,65.325688,-156.677523,0
365622,2020-11-10 01:11:32,374930071163758,fraud_Rowe-Vandervort,grocery_net,71.85,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,2b9bb89fdd33fc4dedc8e478d9183387,1384045892,41.989771000000005,-82.901656,0
501918,2020-12-20 11:49:23,4239436242473,"fraud_Moen, Reinger and Murphy",grocery_pos,29.68,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,27578453daafd10a4368e352c521bb8e,1387540163,39.159598,-77.178348,0
456681,2020-12-09 20:51:24,630484879808,"fraud_Hoppe, Harris and Bednar",entertainment,82.11,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,60d4f2ea8bdcb48f1ebe0b49027776f9,1386622284,37.316782,-120.029376,0
218787,2020-09-07 05:14:54,4223708906367574214,fraud_DuBuque LLC,grocery_pos,102.41,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,5cea934f80250ce3e40c735fc0464e97,1378530894,38.721931,-84.87129,0
354134,2020-11-05 01:46:06,370612217861404,"fraud_Rodriguez, Yost and Jenkins",misc_net,813.05,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,399fd562cb90621f4d1ba2dc9b7c6368,1383615966,39.347848,-75.79978,1
333532,2020-10-27 00:22:22,573283817795,fraud_Hackett-Lueilwitz,grocery_pos,284.76,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,40776399528742b564e774d4819bca7e,1382833342,43.203852000000005,-71.07347,1
231616,2020-09-12 23:03:32,213161293389774,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1062.27,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,b8065c4ef8666a05158ef8bb373f976f,1379027012,43.102864,-77.87945500000001,1
122149,2020-08-03 03:49:18,2358122155477959,fraud_Hills-Olson,grocery_net,9.69,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,05c58f4cc15ecc450c646f6ebb9d8f5b,1375501758,39.048537,-76.47884599999999,1
476029,2020-12-14 12:07:49,2222001896600109,fraud_Connelly-Carter,home,2.92,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,3fcfb8603937c3fc10a35a80c7cae2fa,1387022869,39.253724,-90.343065,0
90132,2020-07-22 02:39:51,4797297220948468262,fraud_Torp-Labadie,gas_transport,8.81,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,d94b12b3e7c8785ac97a790a24091974,1374460791,39.429037,-87.423242,1
291823,2020-10-08 23:43:26,6597248210463122,fraud_Schumm PLC,shopping_net,1012.1,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,51bb0d742b59177867a9b012fac80f1b,1381275806,43.305787,-95.384359,1
285363,2020-10-05 22:10:28,2297447006766555,fraud_Mohr-Bayer,shopping_net,1004.81,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,b58a09549e6b8396ecd7b30304a6bd21,1381011028,40.549337,-87.73003100000001,1
261829,2020-09-26 00:24:21,4646845581490336108,fraud_Christiansen-Gusikowski,misc_pos,8.57,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,34f31096f3eb3543355af42435ca8b51,1380155061,40.594429,-73.18288100000001,1
310718,2020-10-17 13:41:42,30407675418785,"fraud_Roberts, Daniel and Macejkovic",kids_pets,39.49,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,919cbe16add79a897fd22dcda52dbd29,1382017302,42.070171,-76.249309,0
73095,2020-07-16 16:05:15,346273234529002,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,9.38,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,0782b0ec2aea2fa29251e53014f20393,1373990715,37.964515000000006,-80.210832,0
96733,2020-07-25 06:58:30,30199621383748,fraud_Hamill-Daugherty,misc_net,6.9,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,195574cdb1952636cc94fba1217d11aa,1374735510,33.531923,-96.426559,0
130108,2020-08-05 09:27:04,348253506557335,fraud_Stracke-Lemke,grocery_pos,321.55,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,03d515ab9aa23f4253609b7c2a7d3a56,1375694824,31.256102,-88.48709699999999,1
89926,2020-07-21 23:49:05,4225990116481262579,fraud_Durgan-Auer,misc_net,784.55,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,d5aea7ebde800a5b031219eab8d66719,1374450545,20.022969,-155.387994,1
520922,2020-12-24 01:34:16,213155997615567,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,78.81,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,649b7c501ad741bf736e2986cd70a840,1387848856,41.441084,-80.203874,0
213070,2020-09-04 17:53:37,3550412175018089,fraud_Mayert Group,shopping_pos,969.74,Morgan,James,F,742 Sellers Ferry,Lexington,KY,40502,38.0174,-84.4854,296965,Software engineer,1962-12-30,b57c3ee651ac959691ade13a97ff2222,1378317217,37.799102000000005,-84.351236,1
535680,2020-12-27 19:54:16,3598215285024754,fraud_Ernser-Feest,home,120.92,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,3436108746b3bc41bf7f99b1b44cf9f0,1388174056,39.926208,-74.278728,0
56543,2020-07-11 01:33:31,6011399591920186,fraud_Bogisich Inc,grocery_pos,378.56,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,b351d476de9ae329d2f093ee840b46c7,1373506411,41.49615,-73.174983,1
193206,2020-08-28 07:22:11,571365235126,fraud_Rau and Sons,grocery_pos,85.96,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d575c7818f06a7e450b4304e35773b10,1377674531,45.482816,-86.792958,0
7888,2020-06-23 13:34:38,4383521454815,"fraud_Hagenes, Kohler and Hoppe",food_dining,23.8,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,5a6e8ea901ad322d3be8310d72806303,1371994478,39.19385,-86.194744,0
237592,2020-09-14 23:00:16,4586260469584,fraud_DuBuque LLC,grocery_pos,305.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,a8a1f104a4a2865d1f6c1d51603668d6,1379199616,39.744929,-94.857133,1
82009,2020-07-20 00:06:38,2268221587779419,"fraud_Towne, Greenholt and Koepp",shopping_net,967.39,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,afe3b8a3dd4e23951963ffcfa5f6668f,1374278798,46.221079,-123.626395,1
384139,2020-11-17 21:30:53,4997733566924489,fraud_Pouros-Conroy,shopping_pos,2.11,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,1e43f3a9fa6b75eefd259b25e5b46ef4,1384723853,45.891339,-92.651812,0
285936,2020-10-06 02:42:03,4169388510116,fraud_Marks Inc,gas_transport,55.78,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,de09d6a6914527708951b9f5d2550110,1381027323,43.843813,-77.945815,0
518909,2020-12-23 10:53:15,503848303379,fraud_Sporer Inc,gas_transport,82.86,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,353a65de9e0d0aae91b41cef7865f572,1387795995,26.670575,-82.538912,0
240861,2020-09-15 23:50:58,213154573301411,fraud_Gottlieb-Hansen,personal_care,72.26,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,074f4b432a1e34c382b5824f49f964a8,1379289058,38.274583,-86.196038,0
291704,2020-10-08 22:12:06,344342339068828,fraud_Halvorson Group,misc_pos,9.3,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,295fdf1dfda48346afce9c36563e4702,1381270326,32.118931,-81.252988,1
192854,2020-08-28 02:33:26,6011104316292105,fraud_Turner and Sons,shopping_pos,892.53,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,656342b5a17dd8dceb88966ef8af217b,1377657206,37.750639,-78.65854,1
101783,2020-07-26 23:25:09,38014427445058,fraud_Doyle Ltd,grocery_pos,299.97,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,1946-08-11,dbc9fc4c19b6fb1719e56de13ce2c715,1374881109,44.574122,-89.41778000000001,1
133590,2020-08-07 01:24:13,30199621383748,fraud_Stoltenberg-Beatty,shopping_pos,896.5,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,0826e227950f34b3d624a0994e118c52,1375838653,33.653558000000004,-96.236969,1
288420,2020-10-06 22:11:56,3586955669388457,fraud_Kris-Weimann,misc_net,857.15,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,1275be7a5c62700ab04acbfed71ceca1,1381097516,41.286922,-79.696166,1
209899,2020-09-02 22:40:13,180052752563109,fraud_Miller-Harris,misc_net,789.22,Evan,Santiago,M,9652 Ford Ford Apt. 566,Arlington,VA,22204,38.859,-77.0997,207410,Historic buildings inspector/conservation officer,1968-11-14,23cdc1d8d1b8b3660833d10d2fdb6553,1378161613,39.518597,-77.22930699999999,1
101996,2020-07-27 00:48:50,3525590521269779,"fraud_Bernier, Volkman and Hoeger",misc_net,24.35,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,d49472f243981f3a7939e7dbb84e2a53,1374886130,36.814934,-80.20963,0
260135,2020-09-25 03:09:22,375082648741747,fraud_Heller-Langosh,gas_transport,83.46,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,fd13af0a695c4a814635bc88357ae678,1380078562,47.404451,-96.478617,0
211899,2020-09-04 02:02:54,3550412175018089,fraud_Emard Inc,gas_transport,10.69,Morgan,James,F,742 Sellers Ferry,Lexington,KY,40502,38.0174,-84.4854,296965,Software engineer,1962-12-30,9333369432e57746c8044cc81e7a1cbc,1378260174,37.280622,-84.962473,1
435726,2020-12-05 21:59:37,3587960728692500,fraud_Johns-Hoeger,entertainment,88.59,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,d8cd5fff8b6905d391fa448ba7a542d1,1386280777,43.09159,-95.147296,0
151391,2020-08-13 00:28:16,2254799658404120,fraud_Mohr Inc,shopping_pos,821.13,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,43c921e86ed34d108ccb23e161a8a0cf,1376353696,30.073869,-83.130465,1
26013,2020-06-29 23:16:13,30551643947183,fraud_Ankunding-Carroll,travel,8.85,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,4358e65f19b0a0fdc7599ac3a9fb8cc4,1372547773,35.660418,-80.569244,1
329787,2020-10-25 20:36:52,4635330563105903,fraud_Kuhn LLC,shopping_pos,78.89,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,79a60ab82f65b89d7b849bca81d34c5a,1382733412,37.969071,-77.33381,0
339753,2020-10-29 23:39:53,3577578023716568,"fraud_O'Reilly, Mohr and Purdy",home,255.68,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,e908e97b0a1c0e7af04b72e5cf78e40a,1383089993,41.276546,-80.265867,1
450958,2020-12-08 13:44:20,3545109339866548,fraud_Fisher Inc,shopping_net,1032.04,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,dcd9bbc877c22bfa68da97cd93737b7b,1386510260,33.963288,-91.257788,1
45927,2020-07-06 22:44:38,4462038234743679432,fraud_Boyer-Reichert,shopping_net,887.24,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,9ac34c5d15e9fe278c80223c3734fa3d,1373150678,31.531105,-104.967163,1
368573,2020-11-10 23:20:32,4103158249977,fraud_Rempel Inc,shopping_net,1084.29,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,1982-06-27,b372d5ab8219afcf76e2a9f3d15e85aa,1384125632,33.139140000000005,-101.925095,1
295559,2020-10-10 22:47:11,213199865312311,fraud_Lebsack and Sons,misc_net,846.93,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,0248835bf2354a461c71f3f29095e2a7,1381445231,35.019090000000006,-85.17868399999999,1
